SKU,Produk,Group,Stok Berjalan, Harga Beli ,Nilai Stok (Rp),Stok Bln-1,Stok Bln-2,Cilandak,Karang Tengah,Cinere,Jagakarsa,Pondok Pinang,Umur Stok,Rekomendasi Aging
st479,Voopoo Drag X 80W Pod Mod Kit - Classic,SALE DEVICE MOD,1,"  300,000 "," Rp 300,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1057,Lost Vape Ursa Pocket 1200mAh 30W - Saiyan Trunk,SALE DEVICE POD,1,"  300,000 "," Rp 300,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1056,Lost Vape Ursa Pocket 1200mAh 30W - Nes Red,SALE DEVICE POD,1,"  300,000 "," Rp 300,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta356,TOT RTA 24mm Glossy Edition By Air Vape - White,RTA,1,"  300,000 "," Rp 300,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda162,Druga 2 RDA 24mm - Purple,SALE RDA,1,"  300,000 "," Rp 300,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc47,Thumb V4 Cartridge - Transparent White,TRX,10,"  30,000 "," Rp 300,000 ",10,10,0,10,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc104,AAA Matrix Replacement Coil - Mesh 0.15 Ohm,Coil,10,"  30,000 "," Rp 300,000 ",10,10,0,5,0,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
PODA127,"2026 - The O Rama Juice High Nic Series - 30ml,9mg Bacco Tea",PODA 30ML 2026,6,"  50,000 "," Rp 300,000 ",0,2,0,2,2,2,0,Aged ~2 bln,Clearance 20-40% / bundling
co36,Tobeco Super Tank Replacement Coil - 0.2 Ohm,Coil,10,"  30,000 "," Rp 300,000 ",10,10,0,0,0,5,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc403,San Dynasty Panel Battery Cover - Lerro GM,Parts Units,4,"  75,000 "," Rp 300,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc398,San Dynasty Panel Battery Cover - Drei SS,Parts Units,4,"  75,000 "," Rp 300,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc397,San Dynasty Panel Battery Cover - Drei GM,Parts Units,4,"  75,000 "," Rp 300,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc393,Dotmod dotTip Aero - Red,Parts Units,4,"  75,000 "," Rp 300,000 ",4,4,1,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc193,San AIO Button Set - Red,Parts Units,3,"  100,000 "," Rp 300,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc188,San AIO Button Set - Gold,Parts Units,3,"  100,000 "," Rp 300,000 ",3,3,1,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc187,San AIO Button Set - Clear,Parts Units,3,"  100,000 "," Rp 300,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc186,San AIO Button Set - Blue,Parts Units,3,"  100,000 "," Rp 300,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc179,Crypt Boro Tank By Suicide Mods - Soft Purple,Parts Units,1,"  300,000 "," Rp 300,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc177,Crypt Boro Tank By Suicide Mods - Soft Pink,Parts Units,1,"  300,000 "," Rp 300,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc169,Crypt Boro Tank By Suicide Mods - Blue,Parts Units,1,"  300,000 "," Rp 300,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc168,Crypt Boro Tank By Suicide Mods - Amber,Parts Units,1,"  300,000 "," Rp 300,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta40,Aspire Nautilus GT Tank Anniversary Edition 4.2ml - Black Titanium,RTA,1,"  295,000 "," Rp 295,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta360,Dead Rabbit Solo RTA 24mm - Matte Black,RTA,1,"  295,000 "," Rp 295,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta357,Dead Rabbit Solo RTA 24mm - Blue,RTA,1,"  295,000 "," Rp 295,000 ",2,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda17,Dead Rabbit V3 RDA 24mm By Hellvape - Gold,RDA,1,"  295,000 "," Rp 295,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1364,Voopoo Argus P2 1100mAh 30W - Violet Purple,SALE DEVICE POD,1,"  290,000 "," Rp 290,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1362,Voopoo Argus P2 1100mAh 30W - Ruby Red,SALE DEVICE POD,1,"  290,000 "," Rp 290,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1360,Voopoo Argus P2 1100mAh 30W - Neon Blue,SALE DEVICE POD,1,"  290,000 "," Rp 290,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1184,Dotmod Switch R Pod System 1000mAh - Sunburst Orange,Pod System 2025,2,"  145,000 "," Rp 290,000 ",2,2,1,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops16/724,Elf X Pod Kit 30W 1000mAh - Gray,Open Pod System,2,"  145,000 "," Rp 290,000 ",2,2,0,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops14/724,Elf X Pod Kit 30W 1000mAh - Black,Open Pod System,2,"  145,000 "," Rp 290,000 ",2,2,1,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
OPS1/0125,Aspire Pixo Pod RSV Limited Edition - Mechabuto,Pod System 2025,1,"  290,000 "," Rp 290,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct18,Druga Foxy Pod Cartridge - 1.0 ohm,Cartridge,12,"  24,000 "," Rp 288,000 ",12,12,0,9,0,0,3,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta368,Stalk RTA 24mm - Matte Black,RTA,1,"  285,000 "," Rp 285,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st946,Voopoo Vinci 3 Mod Pod Kit 50W - Rose Gold,SALE DEVICE MOD,1,"  280,000 "," Rp 280,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st945,Voopoo Vinci 3 Mod Pod Kit 50W - CF Blue,SALE DEVICE MOD,1,"  280,000 "," Rp 280,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st942,Voopoo Vinci 3 Mod Pod Kit 50W - Aurora Blue,Pod System,1,"  280,000 "," Rp 280,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta201,dOs RTA 22mm By Q2 Design x Advken - Silver,PROMOTION DEVICE,1,"  280,000 "," Rp 280,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc284,Geek Vape Wenax H1 Cartridge - 1.4 Ohm,Cartridge,10,"  28,000 "," Rp 280,000 ",10,10,5,2,0,3,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc63,Dovpo Futon Ohm Tab BP Mods - Mask,Tools,1,"  280,000 "," Rp 280,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc207,SXK Rubber Kit Boro Tank - Red,Parts Units,8,"  35,000 "," Rp 280,000 ",8,8,2,2,2,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc390,Aspire Cloudflask X Empty Cartridge - 5ml,Cartridge,9,"  30,580 "," Rp 275,223 ",9,9,2,2,2,2,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st962,Moti Play Pod Kit 30W - Pearl White,Pod System,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st960,Moti Play Pod Kit 30W - Dark Purple,Pod System,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st956,Moti Play Pod Kit 30W - Alloy Black,Pod System,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta30,OXVA Arbiter Dual RTA 28mm - Stainless Steel,RTA,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta27,OXVA Arbiter Dual RTA 28mm - Gunmental,RTA,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta25,OXVA Arbiter Dual RTA 28mm - Black,RTA,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda490,Dead Rabbit V3 RDA Joker Edition - Shiny SS,RDA,1,"  275,000 "," Rp 275,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda488,Dead Rabbit V3 RDA Joker Edition - Shiny Black,RDA,1,"  275,000 "," Rp 275,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda24,Dead Rabbit V3 RDA 24mm By Hellvape - Stainless Steel,RDA,1,"  275,000 "," Rp 275,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc220,Lost Vape Thelema Ultra Boost Coil - M1 0.3 Ohm,Coil,11,"  25,000 "," Rp 275,000 ",11,11,0,3,4,0,4,Aged ≥ 3 bln,Clearance 20-40% / bundling
st498,Aspire Minican V2 Pods System - Pink,SALE DEVICE POD,2,"  135,000 "," Rp 270,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st216,Joiway S1 Kit Pod System 500mAh - Sunshine Yellow,Pod System,2,"  135,000 "," Rp 270,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda219,SXK - NarCa RDA 22mm Styled - Stainless Steel,SALE RDA,2,"  135,000 "," Rp 270,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
OPS37/0525,San Dynasty Pod Kit - Baby Pink,Pod System 2025,1,"  270,000 "," Rp 270,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ct63,Apods Preva ATeam Cartridge - 1.0 Ohm,Cartridge,18,"  15,000 "," Rp 270,000 ",18,18,0,6,8,0,4,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1359,Voopoo Argus P2 1100mAh 30W - Matte Black,SALE DEVICE POD,1,"  265,000 "," Rp 265,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1255,Oxva Xlim SQ Pro Kit 30W 1200mAh - Spring White,Pod System,1,"  265,000 "," Rp 265,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops93/924,Uwell Caliburn G3 Pro Pod Kit - Rose Gold,Open Pod System,1,"  265,000 "," Rp 265,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops55/724,Oxva Xlim SQ Pro Leather Edition Kit 30W 1200mAh - Brown Leather,Open Pod System,1,"  265,000 "," Rp 265,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops137/1024,Oxva Xlim Pro 2 Pod Kit 40W 1300mAh - Black Warrior,Open Pod System,1,"  265,000 "," Rp 265,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st720,Hotcig RDS Dual System Pod Mod Kit 80W - Purple,SALE DEVICE POD,1,"  262,500 "," Rp 262,500 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st166,Uwell Caliburn GK2 Pod System 18W 690mAh - Fantasy Pink,Pod System,1,"  260,000 "," Rp 260,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1092,Hannya Airtok Mythical Pod Kit SE - Kitsune,SALE DEVICE POD,2,"  130,000 "," Rp 260,000 ",2,2,0,0,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rta141,Druga RTA 24mm Single Coil - Gunmetal,SALE RTA,1,"  260,000 "," Rp 260,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc395,Sweet And Smooth Shark Cartridge - 0.8 Ohm,Cartridge,13,"  20,000 "," Rp 260,000 ",13,13,5,4,2,2,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops88/924,Lost Vape Thelema Elite 40 Lux Limited Edition - Beige Dauphine,Open Pod System,1,"  260,000 "," Rp 260,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc214,SXK Mission XV - Black,Parts Units,1,"  260,000 "," Rp 260,000 ",2,2,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda200,Dead Rabbit Solo RDA 22mm - Rainbow,RDA,1,"  255,000 "," Rp 255,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
cla2,Claw Pod System 30W - Full Black,SALE DEVICE POD,1,"  255,000 "," Rp 255,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
cla1,Claw Pod System 30W - Black Red,SALE DEVICE POD,1,"  255,000 "," Rp 255,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1135,Vaptio Avocado Baby Kit 1100mAh - Blush Pink,SALE DEVICE MOD,1,"  250,000 "," Rp 250,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1133,Vaptio Avocado Baby Kit 1100mAh - Black,SALE DEVICE MOD,1,"  250,000 "," Rp 250,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1132,Vaptio Avocado Baby Kit 1100mAh - Avocado Green,SALE DEVICE MOD,1,"  250,000 "," Rp 250,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda193,SXK - One Styled RDA 22mm - Black,SALE RDA,2,"  125,000 "," Rp 250,000 ",2,2,0,1,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops148/1024,Foom Y Pod Bundling Liquid 15ml Onyx Black - Iced Tea,Open Pod System,1,"  250,000 "," Rp 250,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc153,Famles Works Billet Box Screw Titanium Set - Purple,Parts Units,2,"  125,000 "," Rp 250,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc152,Famles Works Billet Box Screw Titanium Set - Gold,Parts Units,2,"  125,000 "," Rp 250,000 ",2,2,1,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB169,"Lunar Ice Cream Series Taro Cukai 2025 - 60ml,6mg",Freebase 2025,2,"  122,754 "," Rp 245,509 ",2,2,0,0,1,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st399,Vaporesso Xros Nano LE - Bronze Gold,Pod System,1,"  245,000 "," Rp 245,000 ",2,2,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1115,Lost Vape Ursa Nano Pro New Colour - Blue Carbon,Pod System,1,"  245,000 "," Rp 245,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda494,Stalk D2 RDA 24mm - Stainless Steel,RDA,1,"  245,000 "," Rp 245,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB157,"Zoo Mango Pudding Cukai 2025 - 60ml,3mg",Freebase 2025,2,"  120,968 "," Rp 241,935 ",3,3,0,1,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st273,Voopoo Drag Nano 2 Pod 800mAh - Tea Green,Pod System,1,"  241,667 "," Rp 241,667 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
wire07,Phoenix Wire God Speed Edition Ni80 - 3M - 28Awg,Wire,8,"  30,000 "," Rp 240,000 ",8,8,1,2,0,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
st935,Lost Vape Ursa Baby Pro 25W - Navy Blue,Pod System,1,"  240,000 "," Rp 240,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st933,Lost Vape Ursa Baby Pro 25W - Golden Knight,Pod System,1,"  240,000 "," Rp 240,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1345,Lost Vape Ursa Baby Pro 25W - Quenn Heart,Pod System,1,"  240,000 "," Rp 240,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1344,Lost Vape Ursa Baby Pro 25W - Starport Black,Pod System,1,"  240,000 "," Rp 240,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1343,Lost Vape Ursa Baby Pro 25W - Frozen Throne,Pod System,1,"  240,000 "," Rp 240,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda413,Key RDA 24mm 8 Circle x Panda - Stainless Steel,SALE RDA,1,"  240,000 "," Rp 240,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rda410,Key RDA 24mm 8 Circle x Panda - Black Matte,SALE RDA,1,"  240,000 "," Rp 240,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc49,"Aegis Hero Pack Kit Cartridge 4ml - Standard,4ml",Cartridge,2,"  120,000 "," Rp 240,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc274,Oxva Origin SE Empty Cartridge - 1 Pack/2 Pcs,Cartridge,8,"  30,000 "," Rp 240,000 ",8,8,2,2,0,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc123,SMok RPM 80 Empty Cartridge RPM 40 Coil Version - Standart 5ml,Cartridge,8,"  30,000 "," Rp 240,000 ",8,8,3,2,0,3,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc117,OXVA Origin Empty Cartridge - 3ml,Cartridge,8,"  30,000 "," Rp 240,000 ",8,8,0,2,2,2,2,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops92/924,Uwell Caliburn G3 Pro Pod Kit - Pasific Blue,Open Pod System,1,"  240,000 "," Rp 240,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc6161,Vandy Vape Pulse AIO.5 Square Panel - Frosted White,Parts Units,3,"  80,000 "," Rp 240,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc196,San AIO Panel - Purple,Parts Units,2,"  120,000 "," Rp 240,000 ",2,2,0,1,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc194,San AIO Panel - Frosted Black,Parts Units,2,"  120,000 "," Rp 240,000 ",2,2,0,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc160,Vandy Vape Pulse AIO.5 Square Panel - Frosted Red,Parts Units,3,"  80,000 "," Rp 240,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc159,Vandy Vape Pulse AIO.5 Square Panel - Frosted Green,Parts Units,3,"  80,000 "," Rp 240,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc158,Vandy Vape Pulse AIO.5 Square Panel - Frosted Blue,Parts Units,3,"  80,000 "," Rp 240,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc157,Vandy Vape Pulse AIO.5 Square Panel - Frosted Black,Parts Units,3,"  80,000 "," Rp 240,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc156,Vandy Vape Pulse AIO.5 Square Panel - Black,Parts Units,3,"  80,000 "," Rp 240,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
co67,OXVA UniCoil - Mesh 0.3 Ohm,Coil,11,"  21,656 "," Rp 238,216 ",11,11,3,0,3,0,5,Aged ≥ 3 bln,Clearance 20-40% / bundling
st271,Voopoo Drag Nano 2 Pod 800mAh - Orange,Pod System,1,"  237,500 "," Rp 237,500 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st304,Voopoo Vinci Pod Royal Edition 800mAh - Silver Icon,Pod System,1,"  235,000 "," Rp 235,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st301,Voopoo Vinci Pod Royal Edition 800mAh - Black Ripple,Pod System,1,"  235,000 "," Rp 235,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB7,"Oat Drips V1 Oat Milk Cukai 2025 - 60ml,3mg",Freebase 2025,2,"  117,500 "," Rp 235,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1138,Vaptio Avocado Baby Kit 1100mAh - Electric Lime,Pod System,1,"  234,000 "," Rp 234,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st532,Aspire Minican Pod System Limited Edition - Green Camo,SALE DEVICE POD,2,"  115,000 "," Rp 230,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1141,Vaptio Avocado Baby Kit 1100mAh - Red,Pod System,1,"  230,000 "," Rp 230,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1140,Vaptio Avocado Baby Kit 1100mAh - Purple,Pod System,1,"  230,000 "," Rp 230,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st1139,Vaptio Avocado Baby Kit 1100mAh - Pastel Blue,Pod System,1,"  230,000 "," Rp 230,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
ops233/0125,Lost Vape Centaurus E40 Pod Kit 40W 1400mAh - Regal King,Open Pod System,1,"  230,000 "," Rp 230,000 ",2,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB77,Tantrumz Cheese Coconut Cookies Cukai 2025 - 8mg,Freebase 2025,2,"  115,000 "," Rp 230,000 ",2,2,2,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
uf86,"Five Pawns California Castle Long Cukai 2024 - 60ml,6mg",US Freebase,1,"  225,000 "," Rp 225,000 ",0,1,0,0,0,1,0,Aged ~2 bln,Clearance 20-40% / bundling
rda513,Stalk RDA 22mm - Red,RDA,1,"  225,000 "," Rp 225,000 ",1,1,1,0,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc322,Dot AIO V2 Tank - Orange,Cartridge,1,"  225,000 "," Rp 225,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc257,Dot AIO V2 Tank - Red,Cartridge,1,"  225,000 "," Rp 225,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc255,Dot AIO V2 Tank - Blue,Cartridge,1,"  225,000 "," Rp 225,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
FB178,"Crackz Ice V5 Blueberry Ice Cream Cukai 2025 - 60ml,3mg",Freebase 2025,2,"  112,500 "," Rp 225,000 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt272,Famles Drip Tip Titanium 510 STD - Electrify,Drip Tips And Caps,1,"  225,000 "," Rp 225,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
dt201,Famles Works Drip Tip Whistle Mini Titanium - Electrify,Drip Tips And Caps,1,"  225,000 "," Rp 225,000 ",1,1,0,0,1,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc400,San Dynasty Panel Battery Cover - Hexa GM,Parts Units,3,"  75,000 "," Rp 225,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc399,San Dynasty Panel Battery Cover - Hexa Black,Parts Units,3,"  75,000 "," Rp 225,000 ",3,3,1,0,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc396,San Dynasty Panel Battery Cover - Drei Black,Parts Units,3,"  75,000 "," Rp 225,000 ",3,3,1,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc394,Dotmod dotTip Aero - Royal Blue,Parts Units,3,"  75,000 "," Rp 225,000 ",3,3,1,1,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
acc392,Dotmod dotTip Aero - Gunmetal,Parts Units,3,"  75,000 "," Rp 225,000 ",3,3,0,1,1,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
rc285,Aspire Riil X Empty Cartridge - Standart 2ml,Cartridge,7,"  32,000 "," Rp 224,000 ",7,7,2,2,2,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st562,Oxva Xlim V2 Pod System New Colour - Pink,Pod System,1,"  223,750 "," Rp 223,750 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
lf165,"Mangopy Frozen Mango Cukai 2024 - 60ml,3mg",LOCAL Freebase,2,"  110,227 "," Rp 220,455 ",2,2,0,2,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
wr02,Mission XV Authentic Battery Wrap - 1 Pack,Parts Units,2,"  110,000 "," Rp 220,000 ",2,2,0,0,2,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st980,Voopoo Argus G Pod 1000mAh 25W - Racing Green,SALE DEVICE POD,1,"  220,000 "," Rp 220,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st979,Voopoo Argus G Pod 1000mAh 25W - Glow Pink,SALE DEVICE POD,1,"  220,000 "," Rp 220,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st762,Geek Vape Wenax K1 Pod Kit 600mAh - Red,SALE DEVICE POD,1,"  220,000 "," Rp 220,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st240,Oxva Origin SE 40W 1400mAh - Tiffany Blue,All In One System,1,"  220,000 "," Rp 220,000 ",1,1,0,0,0,0,1,Aged ≥ 3 bln,Clearance 20-40% / bundling
st239,Oxva Origin SE 40W 1400mAh - Silver Gray,All In One System,1,"  220,000 "," Rp 220,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st235,Oxva Origin SE 40W 1400mAh - Gradient Green,All In One System,1,"  220,000 "," Rp 220,000 ",1,1,0,0,0,1,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
st234,Oxva Origin SE 40W 1400mAh - Gradient Gold,All In One System,1,"  220,000 "," Rp 220,000 ",1,1,0,1,0,0,0,Aged ≥ 3 bln,Clearance 20-40% / bundling
